elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
How can I help you?,crochet stitches,0bfa4578-06f3-488d-a79d-ce079b667f49,"  memory_name entity       value
0    activity   type     hobbies
1    activity   name  crocheting",['crocheting'],1,Match,0.8430477380752563,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: crochet stitches.","              value
0          crafting
1  crochet stitches","        value
0     hobbies
1  crocheting","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0          crafting   left_only
1  crochet stitches   left_only
2           hobbies  right_only
3        crocheting  right_only",[],crafting,left_only
How can I help you?,crochet stitches,0bfa4578-06f3-488d-a79d-ce079b667f49,"  memory_name entity       value
0    activity   type     hobbies
1    activity   name  crocheting",['crocheting'],1,Match,0.8430477380752563,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: crochet stitches.","              value
0          crafting
1  crochet stitches","        value
0     hobbies
1  crocheting","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0          crafting   left_only
1  crochet stitches   left_only
2           hobbies  right_only
3        crocheting  right_only",[],crochet stitches,left_only
How can I help you?,crochet stitches,0bfa4578-06f3-488d-a79d-ce079b667f49,"  memory_name entity       value
0    activity   type     hobbies
1    activity   name  crocheting",['crocheting'],1,Match,0.8430477380752563,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: crochet stitches.","              value
0          crafting
1  crochet stitches","        value
0     hobbies
1  crocheting","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0          crafting   left_only
1  crochet stitches   left_only
2           hobbies  right_only
3        crocheting  right_only",[],hobbies,right_only
How can I help you?,crochet stitches,0bfa4578-06f3-488d-a79d-ce079b667f49,"  memory_name entity       value
0    activity   type     hobbies
1    activity   name  crocheting",['crocheting'],1,Match,0.8430477380752563,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: crochet stitches.","              value
0          crafting
1  crochet stitches","        value
0     hobbies
1  crocheting","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0          crafting   left_only
1  crochet stitches   left_only
2           hobbies  right_only
3        crocheting  right_only",[],crocheting,right_only
How can I help you?,i have to go to the doctor so i'm going out for a few hours okay,0c29cba2-37ca-4732-a248-b1cfa520a0ae,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9732260704040528,"Information Items:
memory_name: place, entity: name, value: doctor.
memory_name: activity, entity: type, value: going out.
memory_name: time, entity: duration, value: a few hours.","         value
0       doctor
1    going out
2  a few hours","      value
0  activity
1    doctor","    value _merge
0  doctor   both","         value      _merge
0       doctor        both
1    going out   left_only
2  a few hours   left_only
3     activity  right_only",['doctor'],doctor,both
How can I help you?,i have to go to the doctor so i'm going out for a few hours okay,0c29cba2-37ca-4732-a248-b1cfa520a0ae,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9732260704040528,"Information Items:
memory_name: place, entity: name, value: doctor.
memory_name: activity, entity: type, value: going out.
memory_name: time, entity: duration, value: a few hours.","         value
0       doctor
1    going out
2  a few hours","      value
0  activity
1    doctor","    value _merge
0  doctor   both","         value      _merge
0       doctor        both
1    going out   left_only
2  a few hours   left_only
3     activity  right_only",['doctor'],going out,left_only
How can I help you?,i have to go to the doctor so i'm going out for a few hours okay,0c29cba2-37ca-4732-a248-b1cfa520a0ae,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9732260704040528,"Information Items:
memory_name: place, entity: name, value: doctor.
memory_name: activity, entity: type, value: going out.
memory_name: time, entity: duration, value: a few hours.","         value
0       doctor
1    going out
2  a few hours","      value
0  activity
1    doctor","    value _merge
0  doctor   both","         value      _merge
0       doctor        both
1    going out   left_only
2  a few hours   left_only
3     activity  right_only",['doctor'],a few hours,left_only
How can I help you?,i have to go to the doctor so i'm going out for a few hours okay,0c29cba2-37ca-4732-a248-b1cfa520a0ae,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9732260704040528,"Information Items:
memory_name: place, entity: name, value: doctor.
memory_name: activity, entity: type, value: going out.
memory_name: time, entity: duration, value: a few hours.","         value
0       doctor
1    going out
2  a few hours","      value
0  activity
1    doctor","    value _merge
0  doctor   both","         value      _merge
0       doctor        both
1    going out   left_only
2  a few hours   left_only
3     activity  right_only",['doctor'],activity,right_only
What did you end up doing out there?,have a nice lunch,0c334079-980c-4644-b393-9db5ffc32af0,"  memory_name entity  value
1    activity   type   meal
2    activity   name  lunch",['lunch'],1,Match,0.9839140176773072,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0   meal
1  lunch","   value _merge
0   meal   both
1  lunch   both","   value _merge
0   meal   both
1  lunch   both","['meal', 'lunch']",meal,both
What did you end up doing out there?,have a nice lunch,0c334079-980c-4644-b393-9db5ffc32af0,"  memory_name entity  value
1    activity   type   meal
2    activity   name  lunch",['lunch'],1,Match,0.9839140176773072,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0   meal
1  lunch","   value _merge
0   meal   both
1  lunch   both","   value _merge
0   meal   both
1  lunch   both","['meal', 'lunch']",lunch,both
How can I help you?,i'm going to a doctor's appointment in a few minutes,0c38d7c4-99ef-4b7e-97bb-97a267947620,"  memory_name entity           value
1    activity   type        activity
2    activity   name  doctor,meeting","['doctor,meeting']",1,Match,0.9879895448684692,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.
memory_name: time, entity: expression, value: in a few minutes.","                  value
0           appointment
1  doctor's appointment
2      in a few minutes","            value
0        activity
1  doctor,meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0           appointment   left_only
1  doctor's appointment   left_only
2      in a few minutes   left_only
3              activity  right_only
4        doctor,meeting  right_only",[],appointment,left_only
How can I help you?,i'm going to a doctor's appointment in a few minutes,0c38d7c4-99ef-4b7e-97bb-97a267947620,"  memory_name entity           value
1    activity   type        activity
2    activity   name  doctor,meeting","['doctor,meeting']",1,Match,0.9879895448684692,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.
memory_name: time, entity: expression, value: in a few minutes.","                  value
0           appointment
1  doctor's appointment
2      in a few minutes","            value
0        activity
1  doctor,meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0           appointment   left_only
1  doctor's appointment   left_only
2      in a few minutes   left_only
3              activity  right_only
4        doctor,meeting  right_only",[],doctor's appointment,left_only
